,Tweet_Text,created,Twitter_screenname,Followers,id,location
136,RT @pantsaurav: 3. #airindia Aarti informed me that they never received the bag. Now no one in Air India has any clue about where my bag is…,2022-05-05 13:39:23+00:00,pantsaurav,6,1.52E+18,
137,"#Airindia express 
I have tried to book an online ticket in Airindia express on 13th march 2022 at 12.02 am for Tri… https://t.co/4eqrxIroM5",2022-05-05 13:26:18+00:00,HaseenMustafa1,1,1.52E+18,
138,"RT @Karan91N: The reality of #AirIndia few years ago.......shocking 😂😂

@palkisu #wion @WIONews #india #delhi #mumbai #bombay #marinedrive…",2022-05-05 13:14:26+00:00,Karan91N,287,1.52E+18,GURGAON
139,@airindiain @DGCAIndia @consumerforum_ @TataCompanies I request tata steel to make steel suitcases so that we can c… https://t.co/OLF8FWfKZ3,2022-05-05 12:54:05+00:00,k_joker315,1,1.52E+18,
140,@airindiain @DGCAIndia @consumerforum_ @TataCompanies airindia giving me 3rd class quality baggages in exchange of… https://t.co/DAwbZSUu2D,2022-05-05 12:44:59+00:00,k_joker315,1,1.52E+18,
141,"RT @ishan1804: Nothing changes at @AirIndia, struck in AI161 Delhi to London for past 3 hours, 2 hours back we were informed that there is…",2022-05-05 09:49:32+00:00,NavjotB_,12,1.52E+18,"London, England"
142,"@PraveenKumGarg9 Dear Mr. Garg, we request you to visit https://t.co/s5tWnCtkCk to check the concessionary fares.",2022-05-05 09:43:30+00:00,airindiain,562411,1.52E+18,"New Delhi, India"
143,"@RNTata2000 @airindiain @YenepoyaH 
I had an #AirIndia flight from Managalore to Mumbai today scheduled at 12.45, w… https://t.co/hpyKgjqWOm",2022-05-05 09:34:00+00:00,praxxrai,72,1.52E+18,Mumbai 
144,@Minniie_Mehra Absolutely..you know right now there are two airindia aircrafts for him..one on standby which means… https://t.co/TgXYfXNwTf,2022-05-05 08:49:54+00:00,in_micky,363,1.52E+18,"New Delhi, India"
145,@abdulm_28 @LawBatra Those national properties aren't sold. They are given to corporate houses on lease for their b… https://t.co/dApriHuK3o,2022-05-05 08:33:47+00:00,justhimanshu97,10,1.52E+18,
146,"@sontybajaj @airindiain @AirIndia_assist Take this ticket at Marine line air india office , it will be Done in fast process .",2022-05-05 08:13:31+00:00,freaky00619,5,1.52E+18,"Mumbai, India"
147,@allianceair Could you please expedite you response time . What is the status of the refund #worstairline #pathetic #airindia #dgca,2022-05-05 08:10:13+00:00,arpitrajtandon,23,1.52E+18,"Gurgaon, India"
148,"@RGIAHyd why are you confiscating e-cigarettes when air-india says they are allowed to be carried on board? 

https://t.co/sYXNwMX6pp",2022-05-05 07:44:40+00:00,RKBollampally,3,1.52E+18,"England, United Kingdom"
149,Breathtaking views today from the Office! Passing by the southern tip of Greenland on our way to India. #Greenland… https://t.co/nUyIsnLoHV,2022-05-05 07:40:21+00:00,saif380,212,1.52E+18,India
150,RT @swarup1972: @TheSanjivKapoor @Vivek64980627 @amitdeshmra @MensDayOutIndia @jetairways @IndiGo6E @DeepikaBhardwaj @ArnazHathiram After c…,2022-05-05 07:38:16+00:00,RidhsShah,917,1.52E+18,
151,@AircraftMechan4 @FTE_AIESL @UditKum63450777 @MAG4AME @airindia_u @AIESL_MRO @MoCA_GoI @JM_Scindia @LabourMinistry… https://t.co/oynYbm20c2,2022-05-05 07:06:57+00:00,TruthIs56651446,4,1.52E+18,
152,"@airindiain Hello Airindia Team, any update over this?",2022-05-05 07:06:13+00:00,TamboliWajed,13,1.52E+18,"अष्टी, भारत"
153,RT @Dikshhasri: @makemytrip I have an AirIndia flight booking from Dubai to Kolkata scheduled for 13/06/22.I got a mail from MakeMyTrip say…,2022-05-05 07:05:08+00:00,MMTScams,11,1.52E+18,India
154,"@Anjali_M13 Dear Madam,
Thank you for contacting ICICI Lombard General Insurance Company Limited.
This is in refere… https://t.co/S57qiwK87E",2022-05-05 06:54:51+00:00,ICICILombard,26540,1.52E+18,
155,@makemytrip I have an AirIndia flight booking from Dubai to Kolkata scheduled for 13/06/22.I got a mail from MakeMy… https://t.co/jdFyuwaZXZ,2022-05-05 06:15:32+00:00,Dikshhasri,8,1.52E+18,"बैंगलुरु, भारत"
156,"@airindiain @EaseMyTrip RA No.-4001179266
AirIndia Pnr-Y9VT4
BookingID:EMT80356223 
In this excess luggage charge w… https://t.co/eJgIEuKCTq",2022-05-05 05:54:54+00:00,MrVivekKedia,88,1.52E+18,"Kolkata, India"
157,"Please refer to the check-i baggage policy of the concerned airline(s), depending whether you are flying internatio… https://t.co/ANzoG7vrzY",2022-05-05 05:35:21+00:00,SuratAirportSTV,3947,1.52E+18,"Surat, India"
158,"Yes Sir @adhirrcinc 😭😂😂😂😂😂

#ModiInGermany #Airindia https://t.co/6WQKTH9Uu1",2022-05-05 04:58:29+00:00,LtGanGhufoor,4690,1.52E+18,FATF ke Grey List me
159,@TruthIs56651446 @FTE_AIESL @UditKum63450777 @MAG4AME @airindia_u @AIESL_MRO @MoCA_GoI @JM_Scindia @LabourMinistry… https://t.co/7mDA7tUMtv,2022-05-05 04:26:57+00:00,AircraftMechan4,279,1.52E+18,India
160,@AircraftMechan4 @FTE_AIESL @UditKum63450777 @MAG4AME @airindia_u @AIESL_MRO @MoCA_GoI @JM_Scindia Any way AIESL is… https://t.co/MxEcUqFnPa,2022-05-05 04:12:55+00:00,TruthIs56651446,4,1.52E+18,
161,@airindiain @DGCAIndia @consumerforum_  @TataCompanies airindia still continuing there horrible customer care....da… https://t.co/AR1d5s98Oi,2022-05-05 03:43:46+00:00,k_joker315,1,1.52E+18,
162,"Landed in New Delhi . With #AirIndia After a long time . Its a impressive airlines Now .JAI HO🇮🇳

Food was Amazing… https://t.co/aOBHwwrR7L",2022-05-05 03:21:06+00:00,yadnarender,92,1.52E+18,Hyderabad 
163,"@RaghavGinodia2 Dear Mr. Ginodia, request you to kindly visit https://t.co/YfMzf0L4aB to know the information regarding on same.",2022-05-05 03:05:27+00:00,airindiain,562411,1.52E+18,"New Delhi, India"
164,"@airindiain regarding File number: DELUA19676 , we haven’t received our brown cabin baggage yet! It has been inform… https://t.co/V1Odb4AdI8",2022-05-05 03:04:07+00:00,Chetan2489,7,1.52E+18,"Pune, India"
165,@flipkartsupport who is responsible for Flipkart travel booking alternative flight option acceptance processor 1. A… https://t.co/Ovq13koWa3,2022-05-05 01:55:38+00:00,Arunkumardhal,0,1.52E+18,
166,"Nothing changes at @AirIndia, struck in AI161 Delhi to London for past 3 hours, 2 hours back we were informed that… https://t.co/Se7qVy9mnz",2022-05-05 00:22:26+00:00,ishan1804,0,1.52E+18,Delhi
167,Complained 2 days Back abt Seat Allotment but with 0 Response from none @AAI_Official @MoCA_GoI @RNTata2000… https://t.co/qt7xslZ6tq,2022-05-04 23:46:16+00:00,JainSarcastic,394,1.52E+18,India
168,"#AirIndia Pathetic customer care, unwillingness of customer service reps and buggy website are some of the major re… https://t.co/JYAZCh2GZP",2022-05-04 23:24:27+00:00,RoyShukla,6,1.52E+18,
169,"I tried to book the ticket yesterdaY &amp; made the payment just under Rs 1,00,000 by PAYTM to @airindiain &amp; its been m… https://t.co/xe0QSiF4hF",2022-05-04 21:55:46+00:00,rpt110705,0,1.52E+18,
170,#AirIndia India luggage lost / delayed and so difficult to get in touch with anyone from #AI . Never flying… https://t.co/XW1fFoaQlc,2022-05-04 20:43:40+00:00,chaitukas,0,1.52E+18,
171,@airindiain This isn't fun. It shud be more complex process. U dun permit to cancel tkt thru AI app hence i used cu… https://t.co/K3JZbw4kTf,2022-05-04 19:28:37+00:00,rajesh_vaidin,176,1.52E+18,Delhi
172,@xSafemoonGuyx We request you to visit (https://t.co/ZajApD2b1F) to know about the updated international travel guidelines.,2022-05-04 19:05:39+00:00,airindiain,562411,1.52E+18,"New Delhi, India"
173,Raksha Mantri To Deliver Keynote Address For Pc Lal Memorial Lecture https://t.co/QmLjuiFBPa #AirForceAssociation… https://t.co/TIPUfxnlTE,2022-05-04 18:38:38+00:00,ADUmedia,1078,1.52E+18,"New Delhi, India"
174,"@getmyrefundin 
I have cancelled 4 tickets from airindia. While cancelling the airindia mentioned there won't be an… https://t.co/MpoSEQyayM",2022-05-04 18:28:26+00:00,RajendraReddy1,8,1.52E+18,Noida
175,@airindiain As the tickets were reschduled to different date with out our notification there won't any charges for… https://t.co/paNfjBrnWD,2022-05-04 18:24:54+00:00,RajendraReddy1,8,1.52E+18,Noida
176,@jamvivek Please click on the link https://t.co/pdvoT4f5VN to check the travel advisories of your destination country.,2022-05-04 18:23:16+00:00,airindiain,562411,1.52E+18,"New Delhi, India"
177,"@AnkurBhati0008 Dear Sir, Please be advised to follow the https://t.co/KmZgt2TtpB for all required information rega… https://t.co/IoBhGAwdZu",2022-05-04 17:42:16+00:00,airindiain,562411,1.52E+18,"New Delhi, India"
178,"If there is ever an award for worst customer
service in the world it should hands down go @airindiain #airindia… https://t.co/5aLxNS8bBe",2022-05-04 17:39:20+00:00,DolstenDe,2,1.52E+18,"London, England"
179,@JM_Scindia @airindia I have aFF membership. I forgot password. I have been writing to Air India for last couple of… https://t.co/rJaJhpJn6t,2022-05-04 17:01:26+00:00,ncoomar,184,1.52E+18,Delhi
180,@TruthIs56651446 @FTE_AIESL @UditKum63450777 @MAG4AME @airindia_u @AIESL_MRO @MoCA_GoI @JM_Scindia With current sce… https://t.co/3LMCRwxRqT,2022-05-04 16:56:28+00:00,AircraftMechan4,279,1.52E+18,India
181,Is Modi Govt Selling Stake In ₹3700 Crore Pawan Hans Ltd For ₹211 Crores At A Loss #PawanHans #Disinvestment #PSU… https://t.co/fY019rnUbd,2022-05-04 16:52:54+00:00,HWNewsEnglish,9605,1.52E+18,"Mumbai, India"
182,"Pathetic customer service @airindiain @DGCAIndia 
Shame on you #airindia 
@TataCompanies hope things become better",2022-05-04 16:48:32+00:00,RGopi89,241,1.52E+18,"Mumbai, India"
183,"@happyeasygo @happyeasygo 
For the Trip ID : 686192611920339063. Its going to be one year how many years you people… https://t.co/KDSGnDuPXh",2022-05-04 16:44:29+00:00,21d59b85f6d9494,9,1.52E+18,"Delhi, India"
184,"RT @KurtisSelfie: @FlyWithIX @cgidubai @IndembAbuDhabi @AAI_Official Not temporary, shut this company permanently,  choor hai ye , koi jawa…",2022-05-04 16:32:49+00:00,kumarsunil1584,47,1.52E+18,
185,"@FlyWithIX @cgidubai @IndembAbuDhabi @AAI_Official Not temporary, shut this company permanently,  choor hai ye , ko… https://t.co/2hEjsll3MY",2022-05-04 16:25:29+00:00,KurtisSelfie,4,1.52E+18,"Jaipur, India"
186,@AircraftMechan4 @FTE_AIESL @UditKum63450777 @MAG4AME @airindia_u @AIESL_MRO Ask @AIESL_MRO to consider FTE  Aircra… https://t.co/uCDaV3tM03,2022-05-04 16:24:28+00:00,TruthIs56651446,4,1.52E+18,
187,@tweetsvirat @airindiain I'm worried now @airindiain my parents are supposed to travel next week from delhi to Melb… https://t.co/KvOV3VXJ4N,2022-05-04 16:12:11+00:00,KapsKool,55,1.52E+18,Earth
188,"RT @TruthIs56651446: @AircraftMechan4 @airindia_u @AIESL_MRO Same policy that ""Give money to those who already have/earning, Don't give mon…",2022-05-04 16:07:10+00:00,airindia_u,96,1.52E+18,
189,@airindiain Pathetic experience with #airindia. A 14+ hour journey flight #AI144 flies with more than 50% of infota… https://t.co/ZuezNPctR2,2022-05-04 15:40:41+00:00,rvabhi,6,1.52E+18,
190,@airindiain Don't harrase.ur regular passengers on board most irritating service of airport staff.. probably.this w… https://t.co/BcdTCj7jhT,2022-05-04 15:30:52+00:00,kuntzkhona,33,1.52E+18,"Dubai, United Arab Emirates"
191,"@manlirf Dear Sir, you may carry power bank only in hand baggage. Please click on link https://t.co/x21lavunlV for further information.",2022-05-04 15:07:55+00:00,airindiain,562411,1.52E+18,"New Delhi, India"
192,"RT @CaptBackspace: My #AirIndia flight to Delhi (AI-687) landed in Jaipur. First, it was bc of bad weather in Delhi, then it was air traffi…",2022-05-04 14:46:24+00:00,CabipoolDEL,1280,1.52E+18,"New Delhi, India"
193,"Apparently @airindiain crew didn't turn up at the airport for flight AI805. How is this even possible? 
#slowclaps… https://t.co/geYMMstlGO",2022-05-04 14:26:16+00:00,RGopi89,241,1.52E+18,"Mumbai, India"
194,"My #AirIndia flight to Delhi (AI-687) landed in Jaipur. First, it was bc of bad weather in Delhi, then it was air t… https://t.co/j94d6xmv2p",2022-05-04 14:18:36+00:00,CaptBackspace,2843,1.52E+18,"BOM-DEL-CCU, India"
195,"1st #Airbus #A321XLR is out &amp; painted with 🇮🇳 as a destination
Its a perfect long haul single aisle plane for India… https://t.co/gBggyLRXW9",2022-05-04 14:10:45+00:00,indiereforms,242,1.52E+18,
196,"RT @n99p98: AirIndia customer support team, are you sleeping? Where is my bag Tag Number #AI 490959 No one responding to calls / emails. @a…",2022-05-04 13:23:05+00:00,PyScaleLLC,2299,1.52E+18,"Town 'n' Country, FL"
197,"AirIndia customer support team, are you sleeping? Where is my bag Tag Number #AI 490959 No one responding to calls / emails. @airindiain",2022-05-04 13:19:47+00:00,n99p98,43,1.52E+18,"New Delhi, India"
198,@airindiain WORST AIRLINE!! NO REPLIES TO MY MAILS WOOW !!! SICK CUSTOMER SERVICE #airindiasucks #AirIndia !!! SHAME!!!,2022-05-04 13:15:45+00:00,PriyankaM08,64,1.52E+18,"Mumbai, India"
199,"@airindiain Never use airIndia , spoiling the name of India, shameless",2022-05-04 12:36:03+00:00,hiba14071,20,1.52E+18,The Netherlands
200,@Custome99897831 @airindiain @TataCompanies @AirIndia_assist @del_airindia @airindiain @TataCompanies… https://t.co/m6pMdXPakd,2022-05-04 11:36:38+00:00,Supriya3129,4,1.52E+18,
201,"@MishraVikash @airindiain That is horrible &amp; hilarious #CustomerExperience 
Forcing customer to buy last min ticket… https://t.co/gtu9NDQ0Ww",2022-05-04 11:31:08+00:00,yeshuchoudhari,2,1.52E+18,
202,@airindiain Just keeping you posted that your #CustomerService team has shared the same info with me on 21/04/22 &amp;… https://t.co/cC4zywizS1,2022-05-04 11:17:25+00:00,MishraVikash,110,1.52E+18,Past Present Future
203,@airindiain @DGCAIndia I request you to plz help me here airIndia broke my luggage and now denying to refund the am… https://t.co/LDsKXdzeUM,2022-05-04 10:37:50+00:00,rathod_sameer,15,1.52E+18,"Bengaluru, India"
204,@happyeasygo They are a fraud company. My refund is stuck of 17000 is stuck with them for over an year. Look at all… https://t.co/42FVPV0Giu,2022-05-04 10:37:21+00:00,debayansin,2,1.52E+18,
205,"@airindiain 
Worst and pathetic customer service, No body answer 
Never book tickets from airindia.
@DGCAIndia… https://t.co/lurROs9gXs",2022-05-04 10:21:31+00:00,daljitbela13,1,1.52E+18,
206,@Sidd_MCFC @airindiain @Vinamralongani @LiveFromALounge @airindiain trying to get hold of ticketing department sinc… https://t.co/e5WMxwR6l1,2022-05-04 09:34:22+00:00,shashi_141,11,1.52E+18,United States
207,@airindiain Your guys are offering half the cost of bag I lost and now they are saying I have to travel 200 km just… https://t.co/D59nq1Ri7m,2022-05-04 09:28:34+00:00,rathod_sameer,15,1.52E+18,"Bengaluru, India"
208,"#Flights are the biggest source of waste of #food, energy, cooking effort. Completely inedible and major part gets… https://t.co/sW60fmuoQa",2022-05-04 09:25:07+00:00,kapilgab,235,1.52E+18,"New Delhi, India"
209,@airindiain @TataCompanies @RNTata2000 I did what you asked. Still waiting for the reply! Why no one at baggage cou… https://t.co/vWq9os7l6Q,2022-05-04 09:15:35+00:00,nilay_sh,85,1.52E+18,"Paris, France"
210,"After Successfully Selling #airindia 
is Any Sence For Doing this Drama! https://t.co/2RTxfT0So7",2022-05-04 09:08:49+00:00,iAshishGautam,2754,1.52E+18,India that is Bharat
211,"🤔. Huh,? Sighhh! #airindia 
@RNTata2000 https://t.co/S8wy2xRxYI",2022-05-04 08:51:17+00:00,thetruetrue,245,1.52E+18,
212,Huge Queues at Air India Checkin Counters at Mumbai Airport Terminal 2. Only 3 Counters Operational. @airindiain… https://t.co/JqhrA5Ob2L,2022-05-04 08:41:47+00:00,iam_AlokG,56,1.52E+18,New Delhi
213,"Hey @Travolook, how do I connect you? I have a confirmed airindia ticket for tomorrow. Your website is not able to… https://t.co/pIuBYBNr05",2022-05-04 07:54:00+00:00,ChugRaghav,6,1.52E+18,
214,"so I asked him to transfer me to the relavent department who can give me the answers, so initially he refused to tr… https://t.co/KX0g5OStlI",2022-05-04 07:49:41+00:00,AakashP51457756,0,1.52E+18,
215,@codebleed111 1st time aa airindia,2022-05-04 07:26:40+00:00,sreedhar_sv,190,1.52E+18,"Mainz, Germany"
216,Liked on YouTube: AIR INDIA B777 TAKING OFF RUNWAY 09 FROM BOM // #shorts #aviation #b777 #bom #takeoff #airindia https://t.co/H6398eNr0F,2022-05-04 07:23:31+00:00,wwtvmode,265,1.52E+18,"Rome, NY"
217,"@airindiain Dear AirIndia,
Is there any plan to resume flight services between Stockholm &amp; New Delhi ?",2022-05-04 06:24:31+00:00,Vinay_K_Shukla,132,1.52E+18,Sweden
218,@SambiPepsi We request you to visit (https://t.co/2HEBMcgA5q) to know about the updated international travel guidelines.,2022-05-04 05:10:29+00:00,airindiain,562411,1.52E+18,"New Delhi, India"
219,"Plz help us our flight is missing ai 1932 from jeddah to mumbai 
18 passengers in jeddah airport about 10 houres th… https://t.co/bnwIszbYrw",2022-05-04 04:58:29+00:00,ChawhanAkram,54,1.52E+18,"Kinwat, India"
220,The window of opportunity for a privatized Air India is shrinking. The Tatas would be well advised to pull up their… https://t.co/RyhCvFpLd8,2022-05-04 04:37:42+00:00,TheStatesmanLtd,15405,1.52E+18,"New Delhi, Delhi"
221,"@AircraftMechan4 @airindia_u @AIESL_MRO Same policy that ""Give money to those who already have/earning, Don't give… https://t.co/WtzzcQnNj9",2022-05-04 04:23:51+00:00,TruthIs56651446,4,1.52E+18,
222,"@kiwicom247 
What is the status of my refund?
Airline has already processed the refund, why are you not returning m… https://t.co/hOOntJ62LW",2022-05-04 04:23:00+00:00,zsaurabh,592,1.52E+18,YYC 🇨🇦
